1, memory_percent: 9.862533405048296, cpu_percent: 100.0
2, memory_percent: 9.862533405048296, cpu_percent: 100.0
3, memory_percent: 10.369962560985018, cpu_percent: 100.0
4, memory_percent: 10.508285085999837, cpu_percent: 100.0
5, memory_percent: 10.508285085999837, cpu_percent: 100.0
6, memory_percent: 10.508285085999837, cpu_percent: 100.0
7, memory_percent: 11.239312762128582, cpu_percent: 100.0
8, memory_percent: 11.430576146602856, cpu_percent: 100.0
9, memory_percent: 12.192353902776912, cpu_percent: 100.0
10, memory_percent: 12.76519302279627, cpu_percent: 100.0
11, memory_percent: 13.511120222245939, cpu_percent: 100.0
12, memory_percent: 14.146833217272034, cpu_percent: 100.0
13, memory_percent: 14.905863543613865, cpu_percent: 100.0
14, memory_percent: 15.377893122866118, cpu_percent: 100.0
15, memory_percent: 16.301346557628925, cpu_percent: 100.0
16, memory_percent: 16.766507562300614, cpu_percent: 100.0
17, memory_percent: 17.6775975628184, cpu_percent: 100.0
18, memory_percent: 18.13398792610259, cpu_percent: 100.0
19, memory_percent: 18.74740447133638, cpu_percent: 100.0
20, memory_percent: 19.515416779822033, cpu_percent: 100.0
21, memory_percent: 20.09533581517828, cpu_percent: 100.0
22, memory_percent: 20.89684563354147, cpu_percent: 100.0
23, memory_percent: 21.46979042393899, cpu_percent: 100.0
24, memory_percent: 22.243086251332766, cpu_percent: 100.0
25, memory_percent: 22.815608360217638, cpu_percent: 100.0
26, memory_percent: 23.597463488242585, cpu_percent: 100.0
27, memory_percent: 24.067696671066077, cpu_percent: 100.0
28, memory_percent: 24.983858849735665, cpu_percent: 100.0
29, memory_percent: 25.455888428987922, cpu_percent: 100.0
30, memory_percent: 26.028833219385444, cpu_percent: 100.0
31, memory_percent: 26.837317282707357, cpu_percent: 100.0
32, memory_percent: 27.471762233195502, cpu_percent: 100.0
33, memory_percent: 28.225509040629206, cpu_percent: 100.0
34, memory_percent: 28.83881991548483, cpu_percent: 100.0
35, memory_percent: 29.59098166724609, cpu_percent: 100.0
36, memory_percent: 30.204398212479884, cpu_percent: 100.0
37, memory_percent: 30.97896208441161, cpu_percent: 100.0
38, memory_percent: 31.565961035104756, cpu_percent: 100.0
39, memory_percent: 32.34802750388603, cpu_percent: 100.0
40, memory_percent: 32.92076095352722, cpu_percent: 100.0
41, memory_percent: 33.69437379205549, cpu_percent: 100.0
42, memory_percent: 34.26752992320934, cpu_percent: 100.0
43, memory_percent: 35.049913403125096, cpu_percent: 100.0
44, memory_percent: 35.51327801136802, cpu_percent: 100.0
45, memory_percent: 36.43683711650899, cpu_percent: 100.0
46, memory_percent: 36.88118105668265, cpu_percent: 100.0
47, memory_percent: 37.795969520436124, cpu_percent: 100.0
48, memory_percent: 38.24728770556851, cpu_percent: 100.0
49, memory_percent: 38.87496975185425, cpu_percent: 100.0
50, memory_percent: 39.61519075088314, cpu_percent: 100.0
51, memory_percent: 40.22881863687326, cpu_percent: 100.0
52, memory_percent: 40.97432315481027, cpu_percent: 100.0
53, memory_percent: 41.58795104080039, cpu_percent: 100.0
54, memory_percent: 42.34920044508363, cpu_percent: 100.0
55, memory_percent: 42.800518630216025, cpu_percent: 100.0
56, memory_percent: 43.40896866767617, cpu_percent: 100.0
57, memory_percent: 44.16144743057192, cpu_percent: 100.0
58, memory_percent: 44.74865772202139, cpu_percent: 100.0
59, memory_percent: 45.51719838239785, cpu_percent: 100.0
60, memory_percent: 45.96851656753024, cpu_percent: 100.0
61, memory_percent: 46.88510142771248, cpu_percent: 100.0
62, memory_percent: 47.33641961284487, cpu_percent: 100.0
63, memory_percent: 48.178084174909834, cpu_percent: 100.0
64, memory_percent: 48.6972427428226, cpu_percent: 100.0
65, memory_percent: 49.32978562650382, cpu_percent: 100.0
66, memory_percent: 50.07042930704536, cpu_percent: 100.0
67, memory_percent: 50.64358543819921, cpu_percent: 100.0
68, memory_percent: 51.426919951518435, cpu_percent: 100.0
69, memory_percent: 51.589335322754316, cpu_percent: 100.0
70, memory_percent: 52.03346792217165, cpu_percent: 100.0
71, memory_percent: 52.611167879586496, cpu_percent: 100.0
72, memory_percent: 53.15262289729156, cpu_percent: 100.0
73, memory_percent: 53.863467531191255, cpu_percent: 100.0
74, memory_percent: 54.335708451199835, cpu_percent: 100.0
75, memory_percent: 55.05014587795706, cpu_percent: 100.0
76, memory_percent: 55.74883841836805, cpu_percent: 100.0
77, memory_percent: 55.98258129486368, cpu_percent: 100.0
78, memory_percent: 55.98258129486368, cpu_percent: 100.0
79, memory_percent: 55.98258129486368, cpu_percent: 100.0
80, memory_percent: 55.98258129486368, cpu_percent: 100.0
81, memory_percent: 55.98258129486368, cpu_percent: 100.0
82, memory_percent: 56.53861882475519, cpu_percent: 100.0
83, memory_percent: 57.271442897312696, cpu_percent: 100.0
84, memory_percent: 57.271442897312696, cpu_percent: 100.0
85, memory_percent: 57.271442897312696, cpu_percent: 100.0
86, memory_percent: 57.271442897312696, cpu_percent: 100.0
87, memory_percent: 57.271442897312696, cpu_percent: 100.0
