1, memory_percent: 3.9017689858504125, cpu_percent: 0.0
2, memory_percent: 3.9026049411226253, cpu_percent: 79.1
3, memory_percent: 3.97423585851039, cpu_percent: 50.0
4, memory_percent: 4.052711159689401, cpu_percent: 50.2
5, memory_percent: 4.688141660980429, cpu_percent: 88.4
6, memory_percent: 4.688141660980429, cpu_percent: 77.1
7, memory_percent: 4.688141660980429, cpu_percent: 50.3
8, memory_percent: 4.688141660980429, cpu_percent: 50.2
9, memory_percent: 4.688141660980429, cpu_percent: 50.5
10, memory_percent: 4.688141660980429, cpu_percent: 50.7
11, memory_percent: 4.688141660980429, cpu_percent: 50.5
12, memory_percent: 4.688141660980429, cpu_percent: 50.0
13, memory_percent: 4.688141660980429, cpu_percent: 50.5
14, memory_percent: 4.70339784469832, cpu_percent: 59.5
15, memory_percent: 4.70339784469832, cpu_percent: 78.0
16, memory_percent: 4.9556473480886405, cpu_percent: 89.5
17, memory_percent: 5.192483926147531, cpu_percent: 58.0
18, memory_percent: 5.19577550003187, cpu_percent: 50.0
19, memory_percent: 5.201052467687716, cpu_percent: 50.3
20, memory_percent: 6.379488165485705, cpu_percent: 86.0
21, memory_percent: 6.600441593372547, cpu_percent: 100.0
22, memory_percent: 6.8479366011521545, cpu_percent: 100.0
23, memory_percent: 7.147626566240574, cpu_percent: 100.0
24, memory_percent: 7.542092960316158, cpu_percent: 100.0
25, memory_percent: 7.812890221308709, cpu_percent: 100.0
26, memory_percent: 8.0210953312943, cpu_percent: 100.0
27, memory_percent: 8.247168985223444, cpu_percent: 100.0
28, memory_percent: 8.771312940901096, cpu_percent: 100.0
29, memory_percent: 9.056112452703218, cpu_percent: 100.0
30, memory_percent: 9.470903009334485, cpu_percent: 100.0
31, memory_percent: 9.751000272730408, cpu_percent: 100.0
32, memory_percent: 10.199072298636661, cpu_percent: 100.0
33, memory_percent: 10.521751033710942, cpu_percent: 100.0
34, memory_percent: 10.965852272074182, cpu_percent: 100.0
35, memory_percent: 11.362722037557381, cpu_percent: 100.0
36, memory_percent: 11.568628270544384, cpu_percent: 100.0
37, memory_percent: 11.953115448557924, cpu_percent: 99.5
38, memory_percent: 12.424541974881635, cpu_percent: 100.0
39, memory_percent: 12.801766791467822, cpu_percent: 100.0
40, memory_percent: 13.047694383112033, cpu_percent: 100.0
41, memory_percent: 13.380091098225789, cpu_percent: 100.0
42, memory_percent: 13.633803523342483, cpu_percent: 100.0
43, memory_percent: 14.115157018523725, cpu_percent: 100.0
44, memory_percent: 14.584911634303008, cpu_percent: 100.0
45, memory_percent: 14.867986988356188, cpu_percent: 100.0
46, memory_percent: 15.24557753537397, cpu_percent: 100.0
47, memory_percent: 15.54108772410132, cpu_percent: 100.0
48, memory_percent: 16.020246836693, cpu_percent: 100.0
49, memory_percent: 16.490001452472285, cpu_percent: 100.0
50, memory_percent: 16.80426838761992, cpu_percent: 100.0
51, memory_percent: 17.176059494936723, cpu_percent: 100.0
52, memory_percent: 17.45406687015211, cpu_percent: 100.0
53, memory_percent: 17.86791697710214, cpu_percent: 100.0
54, memory_percent: 18.35538339521144, cpu_percent: 100.0
55, memory_percent: 18.724980119938685, cpu_percent: 100.0
56, memory_percent: 19.064691443684307, cpu_percent: 100.0
57, memory_percent: 19.280733634346895, cpu_percent: 100.0
58, memory_percent: 19.685126997280012, cpu_percent: 100.0
59, memory_percent: 20.174422067547276, cpu_percent: 100.0
60, memory_percent: 20.556035649312584, cpu_percent: 100.0
61, memory_percent: 20.87735595706952, cpu_percent: 100.0
62, memory_percent: 21.23827964584755, cpu_percent: 99.5
63, memory_percent: 21.616549406524005, cpu_percent: 100.0
64, memory_percent: 22.03160119917784, cpu_percent: 100.0
65, memory_percent: 22.332545097174574, cpu_percent: 100.0
66, memory_percent: 22.753605318347443, cpu_percent: 100.0
67, memory_percent: 23.179002057494912, cpu_percent: 100.0
68, memory_percent: 23.524826304168595, cpu_percent: 100.0
69, memory_percent: 23.84959492742341, cpu_percent: 100.0
70, memory_percent: 24.22007985462738, cpu_percent: 100.0
71, memory_percent: 24.625570408855275, cpu_percent: 100.0
72, memory_percent: 25.045272202710795, cpu_percent: 100.0
73, memory_percent: 25.38393858236615, cpu_percent: 100.0
74, memory_percent: 25.702907765919985, cpu_percent: 100.0
75, memory_percent: 26.053120777772786, cpu_percent: 100.0
76, memory_percent: 26.508820895537983, cpu_percent: 100.0
77, memory_percent: 26.905690661021183, cpu_percent: 100.0
78, memory_percent: 27.199110961568003, cpu_percent: 100.0
79, memory_percent: 27.549689703852398, cpu_percent: 100.0
80, memory_percent: 27.951104976128256, cpu_percent: 100.0
81, memory_percent: 28.40675284668894, cpu_percent: 100.0
82, memory_percent: 28.80006980226523, cpu_percent: 100.0
83, memory_percent: 29.13079460683456, cpu_percent: 71.1
84, memory_percent: 29.130637865221022, cpu_percent: 94.5
85, memory_percent: 29.130637865221022, cpu_percent: 100.0
86, memory_percent: 29.130637865221022, cpu_percent: 100.0
87, memory_percent: 29.14490135205316, cpu_percent: 78.1
88, memory_percent: 30.0788201327288, cpu_percent: 92.5
89, memory_percent: 30.0788201327288, cpu_percent: 50.8
90, memory_percent: 30.0788201327288, cpu_percent: 50.5
91, memory_percent: 30.0788201327288, cpu_percent: 51.2
92, memory_percent: 30.0788201327288, cpu_percent: 50.5
93, memory_percent: 30.0788201327288, cpu_percent: 50.8
94, memory_percent: 30.0788201327288, cpu_percent: 50.7
95, memory_percent: 30.0788201327288, cpu_percent: 51.2
96, memory_percent: 30.0788201327288, cpu_percent: 50.8
97, memory_percent: 30.0788201327288, cpu_percent: 50.5
98, memory_percent: 30.0788201327288, cpu_percent: 51.0
99, memory_percent: 30.0788201327288, cpu_percent: 51.0
100, memory_percent: 30.0788201327288, cpu_percent: 51.2
101, memory_percent: 30.0788201327288, cpu_percent: 50.5
102, memory_percent: 30.0788201327288, cpu_percent: 51.0
103, memory_percent: 30.0788201327288, cpu_percent: 51.0
104, memory_percent: 30.0788201327288, cpu_percent: 50.7
105, memory_percent: 30.0788201327288, cpu_percent: 51.0
106, memory_percent: 30.0788201327288, cpu_percent: 50.5
107, memory_percent: 30.0788201327288, cpu_percent: 51.2
108, memory_percent: 30.0788201327288, cpu_percent: 51.2
109, memory_percent: 30.0788201327288, cpu_percent: 50.7
110, memory_percent: 30.0788201327288, cpu_percent: 50.8
111, memory_percent: 30.0788201327288, cpu_percent: 51.0
112, memory_percent: 30.0788201327288, cpu_percent: 50.7
113, memory_percent: 30.0788201327288, cpu_percent: 51.0
114, memory_percent: 30.0788201327288, cpu_percent: 50.5
115, memory_percent: 30.0788201327288, cpu_percent: 50.5
116, memory_percent: 30.0788201327288, cpu_percent: 51.2
117, memory_percent: 30.0788201327288, cpu_percent: 50.8
118, memory_percent: 30.0788201327288, cpu_percent: 50.7
119, memory_percent: 30.0788201327288, cpu_percent: 50.8
120, memory_percent: 30.0788201327288, cpu_percent: 50.7
121, memory_percent: 30.0788201327288, cpu_percent: 50.8
122, memory_percent: 30.0788201327288, cpu_percent: 51.0
123, memory_percent: 30.0788201327288, cpu_percent: 50.7
124, memory_percent: 29.24385755740139, cpu_percent: 50.8
125, memory_percent: 29.24385755740139, cpu_percent: 51.0
126, memory_percent: 29.24385755740139, cpu_percent: 1.5
127, memory_percent: 29.24385755740139, cpu_percent: 0.5
128, memory_percent: 29.24385755740139, cpu_percent: 0.0
129, memory_percent: 29.24385755740139, cpu_percent: 1.0
130, memory_percent: 29.24385755740139, cpu_percent: 0.5
131, memory_percent: 29.24385755740139, cpu_percent: 2.0
132, memory_percent: 29.24385755740139, cpu_percent: 8.0
133, memory_percent: 29.24385755740139, cpu_percent: 0.5
134, memory_percent: 29.24385755740139, cpu_percent: 0.5
135, memory_percent: 29.24385755740139, cpu_percent: 0.5
136, memory_percent: 29.24385755740139, cpu_percent: 1.0
137, memory_percent: 29.24385755740139, cpu_percent: 0.5
138, memory_percent: 29.24385755740139, cpu_percent: 0.5
139, memory_percent: 29.24385755740139, cpu_percent: 0.5
